id,time,values
2,2023:01:02 04:38:11,2896
3,2023:01:02 04:38:11,754.5
1,2023:01:02 04:38:41,1476.7
2,2023:01:02 04:38:41,2175.4
3,2023:01:02 04:38:41,3078.7
1,2023:01:02 04:39:11,821.7
2,2023:01:02 04:39:11,2456.5
3,2023:01:02 04:39:11,2994.2
1,2023:01:02 04:39:41,208.8
2,2023:01:02 04:39:41,1027.3
3,2023:01:02 04:39:41,281.5
1,2023:01:02 04:40:11,2757.9
2,2023:01:02 04:40:11,3083.7
3,2023:01:02 04:40:11,938.8
1,2023:01:02 04:40:41,1926.9
2,2023:01:02 04:40:41,1188.6
3,2023:01:02 04:40:41,1383
1,2023:01:02 04:41:11,1080.9
2,2023:01:02 04:41:11,464
3,2023:01:02 04:41:11,732.1
1,2023:01:02 04:41:41,1831.9
2,2023:01:02 04:41:41,2988.1
3,2023:01:02 04:41:41,3162.6
1,2023:01:02 04:42:11,1302
2,2023:01:02 04:42:11,141.1
3,2023:01:02 04:42:11,2045.4
1,2023:01:02 04:42:41,2589.3
2,2023:01:02 04:42:41,2198.4
3,2023:01:02 04:42:41,235.7
1,2023:01:02 04:43:11,2299.9
2,2023:01:02 04:43:11,3033.6
3,2023:01:02 04:43:11,1882.9
1,2023:01:02 04:43:41,595
2,2023:01:02 04:43:41,2145.7
3,2023:01:02 04:43:41,3240.5
1,2023:01:02 04:44:11,1036.5
2,2023:01:02 04:44:11,233.4
3,2023:01:02 04:44:11,3004.9
1,2023:01:02 04:44:41,1909.4
2,2023:01:02 04:44:41,2859.2
3,2023:01:02 04:44:41,3127
1,2023:01:02 04:45:11,3011.9
2,2023:01:02 04:45:11,2301.7
3,2023:01:02 04:45:11,2931.3
1,2023:01:02 04:45:41,1525.3
2,2023:01:02 04:45:41,1611.7
3,2023:01:02 04:45:41,497.7
1,2023:01:02 04:46:11,1916
2,2023:01:02 04:46:11,2150.5
3,2023:01:02 04:46:11,15.3
1,2023:01:02 04:46:41,2459.1
2,2023:01:02 04:46:41,656.2
3,2023:01:02 04:46:41,357.6
1,2023:01:02 04:47:11,485.4
2,2023:01:02 04:47:11,2007.2
3,2023:01:02 04:47:11,1113.4
1,2023:01:02 04:47:41,2301.6
2,2023:01:02 04:47:41,2505
3,2023:01:02 04:47:41,919.3
1,2023:01:02 04:48:11,2194.5
2,2023:01:02 04:48:11,185.2
3,2023:01:02 04:48:11,2074.7
1,2023:01:02 04:48:41,3252.1
2,2023:01:02 04:48:41,806.1
3,2023:01:02 04:48:41,634.4
1,2023:01:02 04:49:11,2025.9
2,2023:01:02 04:49:11,2836.6
3,2023:01:02 04:49:11,288.5
1,2023:01:02 04:49:41,1443.9
2,2023:01:02 04:49:41,271.8
3,2023:01:02 04:49:41,910.7
1,2023:01:02 04:50:11,526.8
2,2023:01:02 04:50:11,355.4
3,2023:01:02 04:50:11,3205
1,2023:01:02 04:50:41,743.2
2,2023:01:02 04:50:41,1379.9
3,2023:01:02 04:50:41,3202
1,2023:01:02 04:51:11,1673.5
2,2023:01:02 04:51:11,3109.8
3,2023:01:02 04:51:11,279.2
1,2023:01:02 04:51:41,391.6
2,2023:01:02 04:51:41,2618.2
3,2023:01:02 04:51:41,1902.9
1,2023:01:02 04:52:11,2531.6
2,2023:01:02 04:52:11,305.9
3,2023:01:02 04:52:11,1375.8
1,2023:01:02 04:52:41,458.3
2,2023:01:02 04:52:41,2239.9
3,2023:01:02 04:52:41,113.5
1,2023:01:02 04:53:11,835.7
2,2023:01:02 04:53:11,2007
3,2023:01:02 04:53:11,1527.1
1,2023:01:02 04:53:41,2234.2
2,2023:01:02 04:53:41,1778
3,2023:01:02 04:53:41,1387.7
1,2023:01:02 04:54:11,3040.6
2,2023:01:02 04:54:11,2829.5
3,2023:01:02 04:54:11,1768.6
1,2023:01:02 04:54:41,240.3
2,2023:01:02 04:54:41,825.2
3,2023:01:02 04:54:41,1571.8
1,2023:01:02 04:55:11,2303.5
2,2023:01:02 04:55:11,728.5
3,2023:01:02 04:55:11,2842.8
1,2023:01:02 04:55:41,1667.8
2,2023:01:02 04:55:41,2596
3,2023:01:02 04:55:41,10.1
1,2023:01:02 04:56:11,2094.9
2,2023:01:02 04:56:11,236.4
3,2023:01:02 04:56:11,2638.5
1,2023:01:02 04:56:41,2762.6
2,2023:01:02 04:56:41,1715.7
3,2023:01:02 04:56:41,273.7
1,2023:01:02 04:57:11,484.1
2,2023:01:02 04:57:11,1893.8
3,2023:01:02 04:57:11,1159.3
1,2023:01:02 04:57:41,1709.6
2,2023:01:02 04:57:41,3103.3
3,2023:01:02 04:57:41,449.3
1,2023:01:02 04:58:11,2976.8
2,2023:01:02 04:58:11,2787.3
3,2023:01:02 04:58:11,2993.5
1,2023:01:02 04:58:41,1910.9
2,2023:01:02 04:58:41,3009.6
3,2023:01:02 04:58:41,2038.1
1,2023:01:02 04:59:11,2156.1
2,2023:01:02 04:59:11,2573.9
3,2023:01:02 04:59:11,558.4
1,2023:01:02 04:59:41,2592.3
2,2023:01:02 04:59:41,2849.9
3,2023:01:02 04:59:41,1673.1
1,2023:01:02 05:00:11,1184.9
2,2023:01:02 05:00:11,2544.2
3,2023:01:02 05:00:11,860.6
1,2023:01:02 05:00:41,685
2,2023:01:02 05:00:41,2828.7
3,2023:01:02 05:00:41,2604
1,2023:01:02 05:01:11,2276.9
2,2023:01:02 05:01:11,922.3
3,2023:01:02 05:01:11,158.8
1,2023:01:02 05:01:41,1646.7
2,2023:01:02 05:01:41,1208.3
3,2023:01:02 05:01:41,340
1,2023:01:02 05:02:11,1115.8
2,2023:01:02 05:02:11,1560.6
3,2023:01:02 05:02:11,1693.8
1,2023:01:02 05:02:41,1946.3
2,2023:01:02 05:02:41,2092
3,2023:01:02 05:02:41,1836.6
1,2023:01:02 05:03:11,1575.8
2,2023:01:02 05:03:11,1968.5
3,2023:01:02 05:03:11,902.3
1,2023:01:02 05:03:41,2022.9
2,2023:01:02 05:03:41,1929.8
3,2023:01:02 05:03:41,2935.6
1,2023:01:02 05:04:11,547
2,2023:01:02 05:04:11,2317.5
3,2023:01:02 05:04:11,2419.6
1,2023:01:02 05:04:41,168.3
2,2023:01:02 05:04:41,998.8
3,2023:01:02 05:04:41,761.9
1,2023:01:02 05:05:11,294.6
2,2023:01:02 05:05:11,3219
3,2023:01:02 05:05:11,827.5
1,2023:01:02 05:05:41,246.9
2,2023:01:02 05:05:41,2551.9
3,2023:01:02 05:05:41,1434.1
1,2023:01:02 05:06:11,2619.7
2,2023:01:02 05:06:11,854.5
3,2023:01:02 05:06:11,165.4
1,2023:01:02 05:06:41,715.8
2,2023:01:02 05:06:41,1405.8
3,2023:01:02 05:06:41,579.4
1,2023:01:02 05:07:11,2379.1
2,2023:01:02 05:07:11,1334.1
3,2023:01:02 05:07:11,2483.7
1,2023:01:02 05:07:41,2890
2,2023:01:02 05:07:41,1323.2
3,2023:01:02 05:07:41,1267.5
1,2023:01:02 05:08:11,1973.6
2,2023:01:02 05:08:11,1743.8
3,2023:01:02 05:08:11,995.8
1,2023:01:02 05:08:41,3058
2,2023:01:02 05:08:41,2708.5
3,2023:01:02 05:08:41,1501.3
1,2023:01:02 05:09:11,528.4
2,2023:01:02 05:09:11,525.3
3,2023:01:02 05:09:11,2072.7
1,2023:01:02 05:09:41,3028.5
2,2023:01:02 05:09:41,242.6
3,2023:01:02 05:09:41,1967
1,2023:01:02 05:10:11,1453.6
2,2023:01:02 05:10:11,328.1
3,2023:01:02 05:10:11,2337
1,2023:01:02 05:10:41,654.9
2,2023:01:02 05:10:41,134.8
3,2023:01:02 05:10:41,907.7
1,2023:01:02 05:11:11,2619.9
2,2023:01:02 05:11:11,1683.5
3,2023:01:02 05:11:11,357.3
1,2023:01:02 05:11:41,2813.7
2,2023:01:02 05:11:41,835.1
3,2023:01:02 05:11:41,2873.1
1,2023:01:02 05:12:11,2761.7
2,2023:01:02 05:12:11,523.3
3,2023:01:02 05:12:11,3057.1
1,2023:01:02 05:12:41,2737.6
2,2023:01:02 05:12:41,2552.9
3,2023:01:02 05:12:41,1773.1
1,2023:01:02 05:13:11,1104.4
2,2023:01:02 05:13:11,2034.2
3,2023:01:02 05:13:11,1646.7
1,2023:01:02 05:13:41,3000
2,2023:01:02 05:13:41,752.8
3,2023:01:02 05:13:41,3091.6
1,2023:01:02 05:14:11,1263.4
2,2023:01:02 05:14:11,499.9
3,2023:01:02 05:14:11,1775.7
1,2023:01:02 05:14:41,2924
2,2023:01:02 05:14:41,58.1
3,2023:01:02 05:14:41,1362.3
1,2023:01:02 05:15:11,1594.1
2,2023:01:02 05:15:11,713.1
3,2023:01:02 05:15:11,1574.9
1,2023:01:02 05:15:41,3153.9
2,2023:01:02 05:15:41,929.9
3,2023:01:02 05:15:41,2557.5
1,2023:01:02 05:16:11,409.9
2,2023:01:02 05:16:11,1436.3
3,2023:01:02 05:16:11,1324.5
1,2023:01:02 05:16:41,1472.6
2,2023:01:02 05:16:41,20.1
3,2023:01:02 05:16:41,642.4
1,2023:01:02 05:17:11,2408.3
2,2023:01:02 05:17:11,738.9
3,2023:01:02 05:17:11,2073.5
1,2023:01:02 05:17:41,2202.4
2,2023:01:02 05:17:41,1889.5
3,2023:01:02 05:17:41,2874.5
1,2023:01:02 05:18:11,617
2,2023:01:02 05:18:11,1148.3
3,2023:01:02 05:18:11,2871.7
1,2023:01:02 05:18:41,2839.2
2,2023:01:02 05:18:41,2875.2
3,2023:01:02 05:18:41,1132.4
1,2023:01:02 05:19:11,1977.3
2,2023:01:02 05:19:11,2774
3,2023:01:02 05:19:11,1825.5
1,2023:01:02 05:19:41,446.8
2,2023:01:02 05:19:41,2207
3,2023:01:02 05:19:41,1684.3
1,2023:01:02 05:20:11,1003
2,2023:01:02 05:20:11,1575.6
3,2023:01:02 05:20:11,1076.5
1,2023:01:02 05:20:41,311.4
2,2023:01:02 05:20:41,298
3,2023:01:02 05:20:41,145.8
1,2023:01:02 05:21:11,1235.8
2,2023:01:02 05:21:11,812.4
3,2023:01:02 05:21:11,600.8
1,2023:01:02 05:21:41,2531.1
2,2023:01:02 05:21:41,666.7
3,2023:01:02 05:21:41,2171.7
1,2023:01:02 05:22:11,1592.8
2,2023:01:02 05:22:11,1759
3,2023:01:02 05:22:11,3109.9
1,2023:01:02 05:22:41,458
2,2023:01:02 05:22:41,1387
3,2023:01:02 05:22:41,299
1,2023:01:02 05:23:11,2541.2
2,2023:01:02 05:23:11,1400
3,2023:01:02 05:23:11,1806.4
1,2023:01:02 05:23:41,2827.5
2,2023:01:02 05:23:41,2008.4
3,2023:01:02 05:23:41,1968.2
1,2023:01:02 05:24:11,1791.1
2,2023:01:02 05:24:11,2010.6
3,2023:01:02 05:24:11,986.8
1,2023:01:02 05:24:41,864.4
2,2023:01:02 05:24:41,2382.6
3,2023:01:02 05:24:41,1643.6
1,2023:01:02 05:25:11,1736.6
2,2023:01:02 05:25:11,1159.2
3,2023:01:02 05:25:11,2498.8
1,2023:01:02 05:25:41,1883.8
2,2023:01:02 05:25:41,1586.5
3,2023:01:02 05:25:41,2721.2
1,2023:01:02 05:26:11,2394.7
2,2023:01:02 05:26:11,744.6
3,2023:01:02 05:26:11,1965.9
1,2023:01:02 05:26:41,105.2
2,2023:01:02 05:26:41,577.1
3,2023:01:02 05:26:41,2125.6
1,2023:01:02 05:27:11,1111
2,2023:01:02 05:27:11,3205.7
3,2023:01:02 05:27:11,1066.6
1,2023:01:02 05:27:41,2625
2,2023:01:02 05:27:41,1267
3,2023:01:02 05:27:41,1314.5
1,2023:01:02 05:28:11,392.5
2,2023:01:02 05:28:11,3114.8
3,2023:01:02 05:28:11,587.4
1,2023:01:02 05:28:41,2577.4
2,2023:01:02 05:28:41,704.3
3,2023:01:02 05:28:41,942.9
1,2023:01:02 05:29:11,553.6
2,2023:01:02 05:29:11,676.3
3,2023:01:02 05:29:11,2001.6
1,2023:01:02 05:29:41,2185.8
2,2023:01:02 05:29:41,2393.4
3,2023:01:02 05:29:41,730.1
1,2023:01:02 05:30:11,206.1
2,2023:01:02 05:30:11,3265.5
3,2023:01:02 05:30:11,381.5
1,2023:01:02 05:30:41,2117.4
2,2023:01:02 05:30:41,3058.2
3,2023:01:02 05:30:41,1013.9
1,2023:01:02 05:31:11,1208.2
2,2023:01:02 05:31:11,1402.4
3,2023:01:02 05:31:11,2090
1,2023:01:02 05:31:41,157.5
2,2023:01:02 05:31:41,1933.7
3,2023:01:02 05:31:41,1537.6
1,2023:01:02 05:32:11,1130
2,2023:01:02 05:32:11,1942.4
3,2023:01:02 05:32:11,1586.4
1,2023:01:02 05:32:41,2053.7
2,2023:01:02 05:32:41,269.5
3,2023:01:02 05:32:41,1852.5
1,2023:01:02 05:33:11,1862.9
2,2023:01:02 05:33:11,2285.1
3,2023:01:02 05:33:11,2978.8
1,2023:01:02 05:33:41,3079.4
2,2023:01:02 05:33:41,3174.4
3,2023:01:02 05:33:41,2170.6
1,2023:01:02 05:34:11,1007.5
2,2023:01:02 05:34:11,1607.1
3,2023:01:02 05:34:11,649
1,2023:01:02 05:34:41,3188.4
2,2023:01:02 05:34:41,1481.9
3,2023:01:02 05:34:41,1997.9
1,2023:01:02 05:35:11,2719.5
2,2023:01:02 05:35:11,515.8
3,2023:01:02 05:35:11,1680.7
1,2023:01:02 05:35:41,84.5
2,2023:01:02 05:35:41,1537.4
3,2023:01:02 05:35:41,1743.8
1,2023:01:02 05:36:11,2115.6
2,2023:01:02 05:36:11,1482
3,2023:01:02 05:36:11,3043.2
1,2023:01:02 05:36:41,976.6
2,2023:01:02 05:36:41,2722.2
3,2023:01:02 05:36:41,2295.7
1,2023:01:02 05:37:11,55.3
2,2023:01:02 05:37:11,2627.1
3,2023:01:02 05:37:11,695.5
1,2023:01:02 05:37:41,938.9
2,2023:01:02 05:37:41,2762.5
3,2023:01:02 05:37:41,802.9
1,2023:01:02 05:38:11,312.8
2,2023:01:02 05:38:11,203.9
3,2023:01:02 05:38:11,152.7
1,2023:01:02 05:38:41,2039.4
2,2023:01:02 05:38:41,849
3,2023:01:02 05:38:41,2964.8
1,2023:01:02 05:39:11,2805.4
2,2023:01:02 05:39:11,551.7
3,2023:01:02 05:39:11,2419.2
1,2023:01:02 05:39:41,3253
2,2023:01:02 05:39:41,1261.8
3,2023:01:02 05:39:41,314.8
1,2023:01:02 05:40:11,2405.6
2,2023:01:02 05:40:11,2299
3,2023:01:02 05:40:11,228.2
1,2023:01:02 05:40:41,2974.3
2,2023:01:02 05:40:41,2643.9
3,2023:01:02 05:40:41,2130.1
1,2023:01:02 05:41:11,2149.3
2,2023:01:02 05:41:11,192.7
3,2023:01:02 05:41:11,26.9
1,2023:01:02 05:41:41,3039.3
2,2023:01:02 05:41:41,2103.3
3,2023:01:02 05:41:41,843.1
1,2023:01:02 05:42:11,359.2
2,2023:01:02 05:42:11,113.5
3,2023:01:02 05:42:11,1902.6
1,2023:01:02 05:42:41,584.2
2,2023:01:02 05:42:41,1908
3,2023:01:02 05:42:41,1861.6
1,2023:01:02 05:43:11,496.1
2,2023:01:02 05:43:11,2871.7
3,2023:01:02 05:43:11,1590.7
1,2023:01:02 05:43:41,592
2,2023:01:02 05:43:41,1324.5
3,2023:01:02 05:43:41,2216.6
1,2023:01:02 05:44:11,3012.1
2,2023:01:02 05:44:11,2778.2
3,2023:01:02 05:44:11,278.2
1,2023:01:02 05:44:41,2700.6
2,2023:01:02 05:44:41,649.1
3,2023:01:02 05:44:41,3187
1,2023:01:02 05:45:11,1461.5
2,2023:01:02 05:45:11,2219.5
3,2023:01:02 05:45:11,1314.3
1,2023:01:02 05:45:41,1176.3
2,2023:01:02 05:45:41,1477.1
3,2023:01:02 05:45:41,2359.2
1,2023:01:02 05:46:11,1493.5
2,2023:01:02 05:46:11,1921.7
3,2023:01:02 05:46:11,2541.2
1,2023:01:02 05:46:41,588.1
2,2023:01:02 05:46:41,1346.7
3,2023:01:02 05:46:41,2672.1
1,2023:01:02 05:47:11,1695.2
2,2023:01:02 05:47:11,1732.2
3,2023:01:02 05:47:11,182.8
1,2023:01:02 05:47:41,1823
2,2023:01:02 05:47:41,42.9
3,2023:01:02 05:47:41,2142.4
1,2023:01:02 05:48:11,1769.9
2,2023:01:02 05:48:11,1415.3
3,2023:01:02 05:48:11,2215.1
1,2023:01:02 05:48:41,3179.4
2,2023:01:02 05:48:41,504.1
3,2023:01:02 05:48:41,1526.4
1,2023:01:02 05:49:11,838.3
2,2023:01:02 05:49:11,872
3,2023:01:02 05:49:11,3014.4
1,2023:01:02 05:49:41,3038.8
2,2023:01:02 05:49:41,1407.7
3,2023:01:02 05:49:41,1821.3
1,2023:01:02 05:50:11,520.2
2,2023:01:02 05:50:11,865.8
3,2023:01:02 05:50:11,420.2
1,2023:01:02 05:50:41,2375.3
2,2023:01:02 05:50:41,2224.9
3,2023:01:02 05:50:41,505.8
1,2023:01:02 05:51:11,1657.5
2,2023:01:02 05:51:11,809
3,2023:01:02 05:51:11,2463.8
1,2023:01:02 05:51:41,682.3
2,2023:01:02 05:51:41,3139.5
3,2023:01:02 05:51:41,2470.1
1,2023:01:02 05:52:11,1720.5
2,2023:01:02 05:52:11,1155.8
3,2023:01:02 05:52:11,312.3
1,2023:01:02 05:52:41,2428.7
2,2023:01:02 05:52:41,104.1
3,2023:01:02 05:52:41,1402.6
1,2023:01:02 05:53:11,253
2,2023:01:02 05:53:11,620.9
3,2023:01:02 05:53:11,1482
1,2023:01:02 05:53:41,93.5
2,2023:01:02 05:53:41,704.3
3,2023:01:02 05:53:41,1253.1
1,2023:01:02 05:54:11,2567.4
2,2023:01:02 05:54:11,390.2
3,2023:01:02 05:54:11,810
1,2023:01:02 05:54:41,2307.1
2,2023:01:02 05:54:41,1877.5
3,2023:01:02 05:54:41,1500.9
1,2023:01:02 05:55:11,643
2,2023:01:02 05:55:11,2279.4
3,2023:01:02 05:55:11,2862.2
1,2023:01:02 05:55:41,1173.6
2,2023:01:02 05:55:41,689
3,2023:01:02 05:55:41,501.5
1,2023:01:02 05:56:11,245.2
2,2023:01:02 05:56:11,2675.4
3,2023:01:02 05:56:11,978.2
1,2023:01:02 05:56:41,1793.3
2,2023:01:02 05:56:41,2518.8
3,2023:01:02 05:56:41,1785.5
1,2023:01:02 05:57:11,1196
2,2023:01:02 05:57:11,1794.5
3,2023:01:02 05:57:11,992.3
1,2023:01:02 05:57:41,3054.2
2,2023:01:02 05:57:41,1465.9
3,2023:01:02 05:57:41,3048.7
1,2023:01:02 05:58:11,594.3
2,2023:01:02 05:58:11,1534.7
3,2023:01:02 05:58:11,1858.4
1,2023:01:02 05:58:41,2138.9
2,2023:01:02 05:58:41,3166.8
3,2023:01:02 05:58:41,2178.8
1,2023:01:02 05:59:11,319.8
2,2023:01:02 05:59:11,1228
3,2023:01:02 05:59:11,2747.9
1,2023:01:02 05:59:41,3270.7
2,2023:01:02 05:59:41,181.3
3,2023:01:02 05:59:41,686
1,2023:01:02 06:00:11,1544.7
2,2023:01:02 06:00:11,2984.6
3,2023:01:02 06:00:11,727.1
1,2023:01:02 06:00:41,3218.2
2,2023:01:02 06:00:41,1234.4
3,2023:01:02 06:00:41,1314.2
1,2023:01:02 06:01:11,1644.8
2,2023:01:02 06:01:11,2563.6
3,2023:01:02 06:01:11,1235.3
1,2023:01:02 06:01:41,754.9
2,2023:01:02 06:01:41,1388.8
3,2023:01:02 06:01:41,282.3
1,2023:01:02 06:02:11,1182.5
2,2023:01:02 06:02:11,925.1
3,2023:01:02 06:02:11,619
1,2023:01:02 06:02:41,763.9
2,2023:01:02 06:02:41,3204.6
3,2023:01:02 06:02:41,336.2
1,2023:01:02 06:03:11,577.5
2,2023:01:02 06:03:11,1762.4
3,2023:01:02 06:03:11,1407.8
1,2023:01:02 06:03:41,498.5
2,2023:01:02 06:03:41,1010.3
3,2023:01:02 06:03:41,2678.1
1,2023:01:02 06:04:11,37.7
2,2023:01:02 06:04:11,2635
3,2023:01:02 06:04:11,604.8
1,2023:01:02 06:04:41,2017
2,2023:01:02 06:04:41,1849.4
3,2023:01:02 06:04:41,2021.6
1,2023:01:02 06:05:11,1272.9
2,2023:01:02 06:05:11,2972.6
3,2023:01:02 06:05:11,1603.8
1,2023:01:02 06:05:41,2991.5
2,2023:01:02 06:05:41,2867.2
3,2023:01:02 06:05:41,1835.2
1,2023:01:02 06:06:11,1586.2
2,2023:01:02 06:06:11,642.1
3,2023:01:02 06:06:11,2766.7
1,2023:01:02 06:06:41,1112.8
2,2023:01:02 06:06:41,2146.5
3,2023:01:02 06:06:41,1432.9
1,2023:01:02 06:07:11,25.9
2,2023:01:02 06:07:11,2408.2
3,2023:01:02 06:07:11,538.9
1,2023:01:02 06:07:41,2498.6
2,2023:01:02 06:07:41,2141.9
3,2023:01:02 06:07:41,1273.5
1,2023:01:02 06:08:11,214
2,2023:01:02 06:08:11,1866.6
3,2023:01:02 06:08:11,1363.2
1,2023:01:02 06:08:41,1348.5
2,2023:01:02 06:08:41,1582.2
3,2023:01:02 06:08:41,2000.3
1,2023:01:02 06:09:11,516.1
2,2023:01:02 06:09:11,1189.6
3,2023:01:02 06:09:11,2614.1
1,2023:01:02 06:09:41,215
2,2023:01:02 06:09:41,2843.2
3,2023:01:02 06:09:41,587.2
1,2023:01:02 06:10:11,3236.1
2,2023:01:02 06:10:11,477
3,2023:01:02 06:10:11,3231.3
1,2023:01:02 06:10:41,2716.5
2,2023:01:02 06:10:41,2564.5
3,2023:01:02 06:10:41,812
1,2023:01:02 06:11:11,181
2,2023:01:02 06:11:11,3212.8
3,2023:01:02 06:11:11,2597
1,2023:01:02 06:11:41,662.1
2,2023:01:02 06:11:41,359.6
3,2023:01:02 06:11:41,1500.4
1,2023:01:02 06:12:11,851.4
2,2023:01:02 06:12:11,2079.9
3,2023:01:02 06:12:11,2321
1,2023:01:02 06:12:41,2526.9
2,2023:01:02 06:12:41,1955.2
3,2023:01:02 06:12:41,3223.5
1,2023:01:02 06:13:11,47.1
2,2023:01:02 06:13:11,1634.4
3,2023:01:02 06:13:11,1183
1,2023:01:02 06:13:41,638.2
2,2023:01:02 06:13:41,2726.1
3,2023:01:02 06:13:41,2639.5
1,2023:01:02 06:14:11,2715.1
2,2023:01:02 06:14:11,2066.6
3,2023:01:02 06:14:11,8.3
1,2023:01:02 06:14:41,2871
2,2023:01:02 06:14:41,2675.8
3,2023:01:02 06:14:41,737.2
1,2023:01:02 06:15:11,229.5
2,2023:01:02 06:15:11,1790.6
3,2023:01:02 06:15:11,3001.4
1,2023:01:02 06:15:41,1345.2
2,2023:01:02 06:15:41,2028.4
3,2023:01:02 06:15:41,2990.5
1,2023:01:02 06:16:11,2581.2
2,2023:01:02 06:16:11,2802.1
3,2023:01:02 06:16:11,634.1
1,2023:01:02 06:16:41,657.5
2,2023:01:02 06:16:41,2229
3,2023:01:02 06:16:41,1752.5
1,2023:01:02 06:17:11,661.1
2,2023:01:02 06:17:11,2216.7
3,2023:01:02 06:17:11,2698.2
1,2023:01:02 06:17:41,578.3
2,2023:01:02 06:17:41,2338.7
3,2023:01:02 06:17:41,2879.3
1,2023:01:02 06:18:11,2805
2,2023:01:02 06:18:11,1967.9
3,2023:01:02 06:18:11,1826.8
1,2023:01:02 06:18:41,3127.4
2,2023:01:02 06:18:41,3088.4
3,2023:01:02 06:18:41,3262.9
1,2023:01:02 06:19:11,2033.5
2,2023:01:02 06:19:11,1246
3,2023:01:02 06:19:11,2410.5
1,2023:01:02 06:19:41,2151.1
2,2023:01:02 06:19:41,2499.2
3,2023:01:02 06:19:41,2782.4
1,2023:01:02 06:20:11,2755
2,2023:01:02 06:20:11,701.6
3,2023:01:02 06:20:11,806
1,2023:01:02 06:20:41,1980.1
2,2023:01:02 06:20:41,3075.9
3,2023:01:02 06:20:41,2930.9
1,2023:01:02 06:21:11,292.3
2,2023:01:02 06:21:11,6.7
3,2023:01:02 06:21:11,730
1,2023:01:02 06:21:41,2722.5
2,2023:01:02 06:21:41,825.6
3,2023:01:02 06:21:41,1914
1,2023:01:02 06:22:11,1004.8
2,2023:01:02 06:22:11,3165.5
3,2023:01:02 06:22:11,180.7
1,2023:01:02 06:22:41,1444.9
2,2023:01:02 06:22:41,849.1
3,2023:01:02 06:22:41,1876
1,2023:01:02 06:23:11,2438.2
2,2023:01:02 06:23:11,483.6
3,2023:01:02 06:23:11,3021.9
1,2023:01:02 06:23:41,3027
2,2023:01:02 06:23:41,1967.9
3,2023:01:02 06:23:41,172.5
1,2023:01:02 06:24:11,551.9
2,2023:01:02 06:24:11,480.9
3,2023:01:02 06:24:11,1670.1
1,2023:01:02 06:24:41,663.1
2,2023:01:02 06:24:41,832.4
3,2023:01:02 06:24:41,2580.7
1,2023:01:02 06:25:11,1272.5
2,2023:01:02 06:25:11,2230.1
3,2023:01:02 06:25:11,3028.3
1,2023:01:02 06:25:41,396.9
2,2023:01:02 06:25:41,1248.8
3,2023:01:02 06:25:41,2116.4
1,2023:01:02 06:26:11,1396.3
2,2023:01:02 06:26:11,2412.4
3,2023:01:02 06:26:11,753.4
1,2023:01:02 06:26:41,2777
2,2023:01:02 06:26:41,285.1
3,2023:01:02 06:26:41,1399.7
1,2023:01:02 06:27:11,2372.4
2,2023:01:02 06:27:11,2951.1
3,2023:01:02 06:27:11,2006.7
1,2023:01:02 06:27:41,3026.5
2,2023:01:02 06:27:41,2084
3,2023:01:02 06:27:41,337.9
1,2023:01:02 06:28:11,2495.5
2,2023:01:02 06:28:11,1602.8
3,2023:01:02 06:28:11,166.1
1,2023:01:02 06:28:41,243.2
2,2023:01:02 06:28:41,1822.7
3,2023:01:02 06:28:41,3016
1,2023:01:02 06:29:11,1613.9
2,2023:01:02 06:29:11,3266.6
3,2023:01:02 06:29:11,2223.7
1,2023:01:02 06:29:41,3204.8
2,2023:01:02 06:29:41,2484.8
3,2023:01:02 06:29:41,2440.4
1,2023:01:02 06:30:11,704.8
2,2023:01:02 06:30:11,2556.5
3,2023:01:02 06:30:11,2822.1
1,2023:01:02 06:30:41,2213.3
2,2023:01:02 06:30:41,1317.5
3,2023:01:02 06:30:41,624.1
1,2023:01:02 06:31:11,3251.4
2,2023:01:02 06:31:11,1214.7
3,2023:01:02 06:31:11,1736.2
1,2023:01:02 06:31:41,2395.4
2,2023:01:02 06:31:41,2967.6
3,2023:01:02 06:31:41,345.4
1,2023:01:02 06:32:11,2165.8
2,2023:01:02 06:32:11,172.1
3,2023:01:02 06:32:11,2078.4
1,2023:01:02 06:32:41,1068.8
2,2023:01:02 06:32:41,1046.6
3,2023:01:02 06:32:41,1611.6
1,2023:01:02 06:33:11,3085.6
2,2023:01:02 06:33:11,3018
3,2023:01:02 06:33:11,2642.9
1,2023:01:02 06:33:41,2453.7
2,2023:01:02 06:33:41,1362.9
3,2023:01:02 06:33:41,1838.9
1,2023:01:02 06:34:11,984.3
2,2023:01:02 06:34:11,700.4
3,2023:01:02 06:34:11,2010.1
1,2023:01:02 06:34:41,2938.4
2,2023:01:02 06:34:41,1292
3,2023:01:02 06:34:41,3198.7
1,2023:01:02 06:35:11,513.6
2,2023:01:02 06:35:11,2905.2
3,2023:01:02 06:35:11,758.2
1,2023:01:02 06:35:41,152.8
2,2023:01:02 06:35:41,636.6
3,2023:01:02 06:35:41,147.2
1,2023:01:02 06:36:11,2919.3
2,2023:01:02 06:36:11,2695.8
3,2023:01:02 06:36:11,417.9
1,2023:01:02 06:36:41,2898.3
2,2023:01:02 06:36:41,598.7
3,2023:01:02 06:36:41,1082.3
1,2023:01:02 06:37:11,39.7
2,2023:01:02 06:37:11,1109.6
3,2023:01:02 06:37:11,1659.4
1,2023:01:02 06:37:41,890.1
2,2023:01:02 06:37:41,1765.3
3,2023:01:02 06:37:41,1452
